station_name	id	station_id	line_cd	pref_cd	pref	post	add	lon	lat	MESH_CODES	suumoEkiCode	comment	line_num	rent_oneRoom	rent_1K	rent_1LDK	rent_2LDK	rent_3LDK	park_area	water_depth	pachinko	sexShop	supermarket_num	landPrice	access	population	park	flood	security	supermarket	livable
平塚	1271	1130111	11301	14	kanagawa	254-0034	平塚市宝町	139.349063	35.327647	[5239727734, 5239727743, 5239727744, 5239727833, 5239727834, 5239728624, 5239728642, 5239728644, 5239728711, 5239728712, 5239728713, 5239728714, 5239728721, 5239728722, 5239728723, 5239728724, 5239728731, 5239728732, 5239728733, 5239728734, 5239728741, 5239728742, 5239728743, 5239728744, 5239728811, 5239728812, 5239728813, 5239728814, 5239728821, 5239728823, 5239728824, 5239728831, 5239728832, 5239728833, 5239728834, 5239728841, 5239728842, 5239728843, 5239728844, 5239728933, 5239729621, 5239729622, 5239729623, 5239729624, 5239729642, 5239729644, 5239729711, 5239729712, 5239729713, 5239729714, 5239729721, 5239729722, 5239729723, 5239729724, 5239729731, 5239729732, 5239729733, 5239729734, 5239729741, 5239729742, 5239729743, 5239729744, 5239729811, 5239729812, 5239729813, 5239729814, 5239729821, 5239729822, 5239729823, 5239729824, 5239729831, 5239729832, 5239729833, 5239729834, 5239729841, 5239729842, 5239729843, 5239729844, 5239729911, 5239729913, 5239729931, 5239729933, 5339020622, 5339020711, 5339020712, 5339020713, 5339020714, 5339020721, 5339020722, 5339020723, 5339020724, 5339020732, 5339020741, 5339020742, 5339020743, 5339020744, 5339020811, 5339020812, 5339020813, 5339020814, 5339020821, 5339020822, 5339020823, 5339020824, 5339020831, 5339020832, 5339020833, 5339020841]	33280		1	4.3	4.8	6.5	7.9	9.2	287316	10.0	7	13	23	71.27963809	28.169014084507044	37.438791943241725	61.6973098	73.6077012	79.95614040000001	61.9139187	100.0
大磯	1272	1130112	11301	14	kanagawa	255-0004	中郡大磯町東小磯	139.313388	35.311299	[5239725443, 5239725444, 5239725533, 5239725534, 5239726344, 5239726412, 5239726413, 5239726414, 5239726421, 5239726422, 5239726423, 5239726424, 5239726431, 5239726432, 5239726433, 5239726434, 5239726441, 5239726442, 5239726443, 5239726444, 5239726511, 5239726512, 5239726513, 5239726514, 5239726521, 5239726522, 5239726523, 5239726524, 5239726531, 5239726532, 5239726533, 5239726534, 5239726541, 5239726542, 5239726543, 5239726544, 5239726631, 5239726633, 5239727322, 5239727324, 5239727342, 5239727344, 5239727411, 5239727412, 5239727413, 5239727414, 5239727421, 5239727422, 5239727423, 5239727424, 5239727431, 5239727432, 5239727433, 5239727434, 5239727441, 5239727442, 5239727443, 5239727444, 5239727511, 5239727512, 5239727513, 5239727514, 5239727521, 5239727522, 5239727523, 5239727524, 5239727531, 5239727532, 5239727533, 5239727534, 5239727541, 5239727542, 5239727543, 5239727544, 5239727611, 5239727612, 5239727613, 5239727614, 5239727631, 5239727633, 5239728411, 5239728412, 5239728413, 5239728414, 5239728421, 5239728422, 5239728423, 5239728424, 5239728432, 5239728441, 5239728442, 5239728443, 5239728444, 5239728511, 5239728512, 5239728513, 5239728514, 5239728521, 5239728522, 5239728523, 5239728524, 5239728531, 5239728532, 5239728533, 5239728534, 5239728541, 5239728542, 5239728611]	05460		1	4.4	4.8	6.1	7.2	8.1	264311	0.5	2	0	6	72.47021253	23.94366197183099	13.740652856297174	60.4233896	90.5403953	97.36842109999999	31.6227766	100.0
二宮	1273	1130113	11301	14	kanagawa	259-0123	中郡二宮町二宮	139.256925	35.298644	[5239714942, 5239714943, 5239714944, 5239715912, 5239715914, 5239715921, 5239715922, 5239715923, 5239715924, 5239715932, 5239715934, 5239715941, 5239715942, 5239715943, 5239715944, 5239716912, 5239716914, 5239716921, 5239716922, 5239716923, 5239716924, 5239716941, 5239716942, 5239716943, 5239716944, 5239717922, 5239724013, 5239724014, 5239724023, 5239724024, 5239724031, 5239724032, 5239724033, 5239724034, 5239724041, 5239724042, 5239724043, 5239724044, 5239724113, 5239724131, 5239724132, 5239724133, 5239724134, 5239725011, 5239725012, 5239725013, 5239725014, 5239725021, 5239725022, 5239725023, 5239725024, 5239725031, 5239725032, 5239725033, 5239725034, 5239725041, 5239725042, 5239725043, 5239725044, 5239725111, 5239725112, 5239725113, 5239725114, 5239725121, 5239725123, 5239725131, 5239725132, 5239725133, 5239725134, 5239725141, 5239725143, 5239726011, 5239726012, 5239726013, 5239726014, 5239726021, 5239726022, 5239726023, 5239726024, 5239726031, 5239726032, 5239726033, 5239726034, 5239726041, 5239726042, 5239726043, 5239726044, 5239726111, 5239726112, 5239726113, 5239726114, 5239726121, 5239726123, 5239726131, 5239726132, 5239726133, 5239726134, 5239726141, 5239727011, 5239727012, 5239727014, 5239727021, 5239727022, 5239727023, 5239727024, 5239727111]	29690		1	3.4	4.6	5.6	6.3	7	137980	0.0	0	0	9	76.87485145999999	22.53521126760564	15.76536792069998	51.3606263	100.0	100.0	38.7298335	0.0
国府津	1274	1130114	11301	14	kanagawa	256-0812	小田原市国府津４丁目	139.212932	35.280832	[5239712614, 5239712622, 5239712623, 5239712624, 5239712631, 5239712632, 5239712633, 5239712634, 5239712641, 5239712642, 5239712643, 5239712644, 5239712711, 5239712713, 5239712714, 5239712723, 5239712731, 5239712732, 5239712733, 5239712734, 5239712741, 5239712742, 5239712743, 5239712744, 5239712833, 5239713522, 5239713524, 5239713542, 5239713544, 5239713611, 5239713612, 5239713613, 5239713614, 5239713621, 5239713622, 5239713623, 5239713624, 5239713631, 5239713632, 5239713633, 5239713634, 5239713641, 5239713642, 5239713643, 5239713644, 5239713711, 5239713712, 5239713713, 5239713714, 5239713721, 5239713722, 5239713723, 5239713724, 5239713731, 5239713732, 5239713733, 5239713734, 5239713741, 5239713742, 5239713743, 5239713744, 5239713811, 5239713813, 5239713831, 5239713833, 5239714522, 5239714524, 5239714611, 5239714612, 5239714613, 5239714614, 5239714621, 5239714622, 5239714623, 5239714624, 5239714631, 5239714632, 5239714634, 5239714641, 5239714642, 5239714643, 5239714644, 5239714711, 5239714712, 5239714713, 5239714714, 5239714721, 5239714722, 5239714723, 5239714724, 5239714731, 5239714732, 5239714733, 5239714734, 5239714741, 5239714742, 5239714743, 5239714744, 5239714811, 5239714813, 5239715621, 5239715622, 5239715711, 5239715712, 5239715721]	14160		2	4.3	4.6	5.8	6.8	7.7	2190	0.0	1	0	2	73.81276333	25.352112676056336	17.812680495947827	18.230026600000002	100.0	98.6842105	18.2574186	100.0
鴨宮	1275	1130115	11301	14	kanagawa	250-0874	小田原市鴨宮	139.180147	35.275744	[5239711342, 5239711343, 5239711344, 5239711431, 5239711432, 5239711433, 5239711434, 5239711441, 5239711442, 5239711443, 5239711444, 5239711533, 5239712312, 5239712314, 5239712321, 5239712322, 5239712323, 5239712324, 5239712332, 5239712333, 5239712334, 5239712341, 5239712342, 5239712343, 5239712344, 5239712411, 5239712412, 5239712413, 5239712414, 5239712421, 5239712422, 5239712423, 5239712424, 5239712431, 5239712432, 5239712433, 5239712434, 5239712441, 5239712442, 5239712443, 5239712444, 5239712511, 5239712512, 5239712513, 5239712514, 5239712531, 5239712532, 5239712533, 5239712534, 5239712541, 5239712543, 5239713311, 5239713312, 5239713313, 5239713314, 5239713321, 5239713322, 5239713323, 5239713324, 5239713332, 5239713334, 5239713341, 5239713342, 5239713343, 5239713344, 5239713411, 5239713412, 5239713413, 5239713414, 5239713421, 5239713422, 5239713423, 5239713424, 5239713431, 5239713432, 5239713433, 5239713434, 5239713441, 5239713442, 5239713443, 5239713444, 5239713511, 5239713512, 5239713513, 5239713514, 5239713521, 5239713523, 5239713531, 5239713532, 5239713533, 5239713534, 5239713541, 5239714321, 5239714322, 5239714323, 5239714324, 5239714411, 5239714412, 5239714413, 5239714414, 5239714421, 5239714422, 5239714423, 5239714424, 5239714431, 5239714432, 5239714441, 5239714511, 5239714512, 5239714513]	09660		1	4.4	4.7	5.9	6.9	7.8	25376	0.0	2	1	11	73.18943552	18.30985915492958	22.767999088293113	33.634274600000005	100.0	96.5350877	42.8174419	100.0
小田原	1276	1130116	11301	14	kanagawa	250-0011	小田原市栄町１丁目	139.155772	35.256225	[5239619124, 5239619134, 5239619141, 5239619142, 5239619143, 5239619144, 5239619213, 5239619214, 5239619223, 5239619224, 5239619231, 5239619232, 5239619233, 5239619234, 5239619241, 5239619242, 5239619243, 5239619244, 5239619313, 5239619331, 5239619332, 5239619333, 5239619334, 5239710112, 5239710114, 5239710121, 5239710122, 5239710123, 5239710124, 5239710132, 5239710134, 5239710141, 5239710142, 5239710143, 5239710144, 5239710211, 5239710212, 5239710213, 5239710214, 5239710221, 5239710222, 5239710223, 5239710224, 5239710231, 5239710232, 5239710233, 5239710234, 5239710241, 5239710242, 5239710243, 5239710244, 5239710311, 5239710312, 5239710313, 5239710314, 5239710321, 5239710323, 5239710331, 5239710332, 5239710333, 5239710334, 5239710341, 5239710343, 5239711112, 5239711114, 5239711121, 5239711122, 5239711123, 5239711124, 5239711132, 5239711141, 5239711142, 5239711143, 5239711144, 5239711211, 5239711212, 5239711213, 5239711214, 5239711221, 5239711222, 5239711223, 5239711224, 5239711231, 5239711232, 5239711233, 5239711234, 5239711241, 5239711242, 5239711243, 5239711244, 5239711311, 5239711312, 5239711313, 5239711314, 5239711321, 5239711323, 5239711331, 5239711332, 5239711333, 5239711334, 5239712122, 5239712211, 5239712212, 5239712221, 5239712222, 5239712311]	06930	自然豊かで人口も少なく住みやすい。悪く言えば田舎なので、若者が遊ぶ場所は少ない。新幹線が通っていて、会社から定期代が出る場合は都心へのアクセスもしやすい。	4	4.8	5.1	6.3	7.3	8.2	244577	3.0	6	7	35	70.69612431	33.80281690140846	22.913212152293042	59.262528700000004	86.9863332	86.27192980000001	76.37626159999999	100.0
早川	1277	1130117	11301	14	kanagawa	250-0021	小田原市早川１丁目	139.145014	35.238875	[5239617024, 5239617041, 5239617042, 5239617043, 5239617044, 5239617112, 5239617113, 5239617114, 5239617121, 5239617122, 5239617123, 5239617124, 5239617131, 5239617132, 5239617133, 5239617134, 5239617141, 5239617142, 5239617143, 5239617144, 5239617213, 5239617214, 5239617231, 5239617232, 5239617233, 5239617234, 5239617243, 5239618012, 5239618014, 5239618021, 5239618022, 5239618023, 5239618024, 5239618032, 5239618034, 5239618041, 5239618042, 5239618043, 5239618044, 5239618111, 5239618112, 5239618113, 5239618114, 5239618121, 5239618122, 5239618123, 5239618124, 5239618131, 5239618132, 5239618133, 5239618134, 5239618141, 5239618142, 5239618143, 5239618144, 5239618211, 5239618212, 5239618213, 5239618214, 5239618221, 5239618223, 5239618224, 5239618231, 5239618232, 5239618233, 5239618234, 5239618241, 5239618242, 5239618243, 5239618244, 5239619012, 5239619021, 5239619022, 5239619023, 5239619024, 5239619041, 5239619042, 5239619044, 5239619111, 5239619112, 5239619113, 5239619114, 5239619121, 5239619122, 5239619123, 5239619124, 5239619131, 5239619132, 5239619133, 5239619134, 5239619141, 5239619142, 5239619143, 5239619144, 5239619211, 5239619212, 5239619213, 5239619214, 5239619221, 5239619223, 5239619231, 5239619232, 5239619233, 5239619234, 5239619241, 5239710111, 5239710112, 5239710121, 5239710122, 5239710211]	31190		1	3.4	4.2	5.6	不明	不明	9336	0.0	1	1	14	75.576799	16.901408450704224	13.938595664570766	26.194884399999996	100.0	97.85087720000001	48.3045892	0.0
根府川	1278	1130118	11301	14	kanagawa	250-0024	小田原市根府川	139.138504	35.202455	[5239603944, 5239604922, 5239604924, 5239604942, 5239604944, 5239612043, 5239612044, 5239612133, 5239612134, 5239612143, 5239613012, 5239613013, 5239613014, 5239613021, 5239613022, 5239613023, 5239613024, 5239613031, 5239613032, 5239613033, 5239613034, 5239613041, 5239613042, 5239613043, 5239613044, 5239613111, 5239613112, 5239613113, 5239613114, 5239613121, 5239613122, 5239613123, 5239613124, 5239613131, 5239613132, 5239613133, 5239613134, 5239613141, 5239613142, 5239613143, 5239613144, 5239613213, 5239613231, 5239613233, 5239614011, 5239614012, 5239614013, 5239614014, 5239614021, 5239614022, 5239614023, 5239614024, 5239614031, 5239614032, 5239614033, 5239614034, 5239614041, 5239614042, 5239614043, 5239614044, 5239614111, 5239614112, 5239614113, 5239614114, 5239614121, 5239614122, 5239614123, 5239614124, 5239614131, 5239614132, 5239614133, 5239614134, 5239614141, 5239614142, 5239614143, 5239614144, 5239614211, 5239614212, 5239614213, 5239614214, 5239614231, 5239614233, 5239615011, 5239615012, 5239615013, 5239615014, 5239615021, 5239615022, 5239615023, 5239615024, 5239615032, 5239615041, 5239615042, 5239615044, 5239615111, 5239615112, 5239615113, 5239615114, 5239615121, 5239615122, 5239615123, 5239615124, 5239615131, 5239615132, 5239615133, 5239615134, 5239615141, 5239615211]	29870		1	3.4	不明	5.8	7.3	8.7	不明	0.0	0	0	4	78.34638683	15.492957746478881	2.1026952334824354	0.0	100.0	100.0	25.819889	100.0
真鶴	1279	1130119	11301	14	kanagawa	259-0201	足柄下郡真鶴町真鶴	139.132148	35.156837	[5239507942, 5239507943, 5239507944, 5239508914, 5239508921, 5239508922, 5239508923, 5239508924, 5239508932, 5239508934, 5239508941, 5239508942, 5239508943, 5239508944, 5239509912, 5239509914, 5239509921, 5239509922, 5239509923, 5239509924, 5239509941, 5239509942, 5239509943, 5239509944, 5239517013, 5239517014, 5239517023, 5239517024, 5239517031, 5239517032, 5239517033, 5239517034, 5239517041, 5239517042, 5239517043, 5239517044, 5239517113, 5239517131, 5239517132, 5239517133, 5239517134, 5239517143, 5239518011, 5239518012, 5239518013, 5239518014, 5239518021, 5239518022, 5239518023, 5239518024, 5239518031, 5239518032, 5239518033, 5239518034, 5239518041, 5239518042, 5239518043, 5239518044, 5239518111, 5239518112, 5239518113, 5239518114, 5239518121, 5239518123, 5239518131, 5239518132, 5239518133, 5239518134, 5239518141, 5239518142, 5239518143, 5239518144, 5239519011, 5239519012, 5239519013, 5239519014, 5239519021, 5239519022, 5239519023, 5239519024, 5239519031, 5239519032, 5239519033, 5239519034, 5239519041, 5239519042, 5239519043, 5239519044, 5239519111, 5239519112, 5239519113, 5239519114, 5239519121, 5239519123, 5239519131, 5239519132, 5239519133, 5239519134, 5239519141, 5239600922, 5239610011, 5239610012, 5239610014, 5239610021, 5239610022, 5239610023, 5239610024, 5239610111]	36110		1	4.6	4.9	不明	7.3	8.2	127846	0.0	1	0	11	72.25740109	14.084507042253527	9.395820282740138	50.3904296	100.0	98.6842105	42.8174419	100.0
湯河原	1280	1130120	11301	14	kanagawa	259-0304	足柄下郡湯河原町宮下	139.102142	35.146178	[5239506714, 5239506721, 5239506722, 5239506723, 5239506724, 5239506731, 5239506732, 5239506733, 5239506734, 5239506741, 5239506742, 5239506743, 5239506744, 5239506811, 5239506812, 5239506813, 5239506814, 5239506821, 5239506823, 5239506824, 5239506831, 5239506832, 5239506833, 5239506834, 5239506841, 5239506842, 5239506843, 5239506844, 5239506931, 5239506933, 5239507624, 5239507642, 5239507711, 5239507712, 5239507713, 5239507714, 5239507721, 5239507722, 5239507723, 5239507724, 5239507731, 5239507732, 5239507733, 5239507734, 5239507741, 5239507742, 5239507743, 5239507744, 5239507811, 5239507812, 5239507813, 5239507814, 5239507821, 5239507822, 5239507823, 5239507824, 5239507831, 5239507832, 5239507833, 5239507834, 5239507841, 5239507842, 5239507843, 5239507844, 5239507911, 5239507912, 5239507913, 5239507914, 5239507931, 5239507932, 5239507933, 5239507934, 5239508711, 5239508712, 5239508713, 5239508714, 5239508721, 5239508722, 5239508723, 5239508724, 5239508732, 5239508741, 5239508742, 5239508743, 5239508744, 5239508811, 5239508812, 5239508813, 5239508814, 5239508821, 5239508822, 5239508823, 5239508824, 5239508831, 5239508832, 5239508833, 5239508834, 5239508841, 5239508842, 5239508843, 5239508844, 5239508911, 5239508912, 5239508913, 5239508931, 5239509811, 5239509812]	40680		1	4.7	4.9	6	6.8	7.6	48074	0.0	4	0	12	72.20773754000001	12.676056338028175	13.993101814781475	39.4597055	100.0	94.73684209999999	44.721359500000005	100.0
大崎	1282	1130201	11302	13	tokyo	141-0032	東京都品川区大崎一丁目21-4	139.728439	35.619772	[5339352744, 5339352833, 5339352834, 5339352843, 5339353714, 5339353721, 5339353722, 5339353723, 5339353724, 5339353731, 5339353732, 5339353733, 5339353734, 5339353741, 5339353742, 5339353743, 5339353744, 5339353811, 5339353812, 5339353813, 5339353814, 5339353821, 5339353822, 5339353823, 5339353824, 5339353831, 5339353832, 5339353833, 5339353834, 5339353841, 5339353842, 5339353843, 5339353844, 5339353913, 5339353931, 5339353932, 5339353933, 5339353934, 5339354711, 5339354712, 5339354713, 5339354714, 5339354721, 5339354722, 5339354723, 5339354724, 5339354731, 5339354732, 5339354733, 5339354734, 5339354741, 5339354742, 5339354743, 5339354744, 5339354811, 5339354812, 5339354813, 5339354814, 5339354821, 5339354822, 5339354823, 5339354824, 5339354831, 5339354832, 5339354833, 5339354834, 5339354841, 5339354842, 5339354843, 5339354844, 5339354911, 5339354912, 5339354913, 5339354914, 5339354931, 5339354932, 5339354933, 5339354934, 5339355711, 5339355712, 5339355714, 5339355721, 5339355722, 5339355723, 5339355724, 5339355741, 5339355742, 5339355744, 5339355811, 5339355812, 5339355813, 5339355814, 5339355821, 5339355822, 5339355823, 5339355824, 5339355831, 5339355832, 5339355833, 5339355834, 5339355841, 5339355842, 5339355843, 5339355911, 5339355912, 5339355913]	05780	駅徒歩5分圏内にすべてが揃う街。アクセスも◎。もともと工場地帯の再開発でできた街なので歴史は浅い。	4	7.7	9.2	14.5	19.2	24.2	85433	0.0	26	60	20	32.6177986	60.56338028169014	76.25218080622376	45.5598923	100.0	15.789473699999999	57.735026899999994	100.0
五反田	1283	1130202	11302	13	tokyo	141-0022	東京都品川区東五反田一丁目26	139.723822	35.625974	[5339353733, 5339353734, 5339353741, 5339353742, 5339353743, 5339353744, 5339353831, 5339353832, 5339353833, 5339353834, 5339353843, 5339354622, 5339354624, 5339354642, 5339354643, 5339354644, 5339354711, 5339354712, 5339354713, 5339354714, 5339354721, 5339354722, 5339354723, 5339354724, 5339354731, 5339354732, 5339354733, 5339354734, 5339354741, 5339354742, 5339354743, 5339354744, 5339354811, 5339354812, 5339354813, 5339354814, 5339354821, 5339354822, 5339354823, 5339354824, 5339354831, 5339354832, 5339354833, 5339354834, 5339354841, 5339354842, 5339354843, 5339354844, 5339354931, 5339354933, 5339355621, 5339355622, 5339355623, 5339355624, 5339355642, 5339355644, 5339355711, 5339355712, 5339355713, 5339355714, 5339355721, 5339355722, 5339355723, 5339355724, 5339355731, 5339355732, 5339355733, 5339355734, 5339355741, 5339355742, 5339355743, 5339355744, 5339355811, 5339355812, 5339355813, 5339355814, 5339355821, 5339355822, 5339355823, 5339355824, 5339355831, 5339355832, 5339355833, 5339355834, 5339355841, 5339355842, 5339355843, 5339355844, 5339355911, 5339355913, 5339355931, 5339356622, 5339356711, 5339356712, 5339356713, 5339356714, 5339356721, 5339356722, 5339356723, 5339356724, 5339356741, 5339356742, 5339356811, 5339356812, 5339356813, 5339356814, 5339356821, 5339356822, 5339356823, 5339356831, 5339356832]	14970		1	9.5	10.6	14.8	18.5	22.4	45681	0.0	14	60	30	27.07133591	52.11267605633804	76.98389634399207	38.959213	100.0	31.578947399999997	70.7106781	100.0
目黒	1284	1130203	11302	13	tokyo	141-0021	東京都品川区上大崎二丁目16-9	139.715775	35.633923	[5339354634, 5339354642, 5339354643, 5339354644, 5339354731, 5339354732, 5339354733, 5339354734, 5339354741, 5339354743, 5339354744, 5339354833, 5339355612, 5339355613, 5339355614, 5339355621, 5339355622, 5339355623, 5339355624, 5339355631, 5339355632, 5339355633, 5339355634, 5339355641, 5339355642, 5339355643, 5339355644, 5339355711, 5339355712, 5339355713, 5339355714, 5339355721, 5339355722, 5339355723, 5339355724, 5339355731, 5339355732, 5339355733, 5339355734, 5339355741, 5339355742, 5339355743, 5339355744, 5339355811, 5339355813, 5339355814, 5339355831, 5339355832, 5339355833, 5339355834, 5339356611, 5339356612, 5339356613, 5339356614, 5339356621, 5339356622, 5339356623, 5339356624, 5339356631, 5339356632, 5339356633, 5339356634, 5339356641, 5339356642, 5339356643, 5339356644, 5339356711, 5339356712, 5339356713, 5339356714, 5339356721, 5339356722, 5339356723, 5339356724, 5339356731, 5339356732, 5339356733, 5339356734, 5339356741, 5339356742, 5339356743, 5339356744, 5339356811, 5339356812, 5339356813, 5339356814, 5339356831, 5339356832, 5339356833, 5339356834, 5339357612, 5339357621, 5339357622, 5339357623, 5339357624, 5339357711, 5339357712, 5339357713, 5339357714, 5339357721, 5339357722, 5339357723, 5339357724, 5339357731, 5339357732, 5339357741, 5339357811]	39110	JR、都営地下鉄、東京メトロ、東急の4路線が通っており、どこへ行くにも便利。家賃や物価は高い。	1	8.7	10.1	15.6	20.4	25.6	76929	0.0	18	60	18	26.110330120000004	53.521126760563384	75.93891563862218	44.3811751	100.0	26.315789499999998	54.77225579999999	100.0
恵比寿	1285	1130204	11302	13	tokyo	150-0022	東京都渋谷区恵比寿南一丁目5-5	139.71007	35.646685	[5339356542, 5339356543, 5339356544, 5339356612, 5339356613, 5339356614, 5339356621, 5339356622, 5339356623, 5339356624, 5339356631, 5339356632, 5339356633, 5339356634, 5339356641, 5339356642, 5339356643, 5339356644, 5339356711, 5339356713, 5339356714, 5339356723, 5339356731, 5339356732, 5339356733, 5339356734, 5339356741, 5339356743, 5339356744, 5339357521, 5339357522, 5339357523, 5339357524, 5339357541, 5339357542, 5339357543, 5339357544, 5339357611, 5339357612, 5339357613, 5339357614, 5339357621, 5339357622, 5339357623, 5339357624, 5339357631, 5339357632, 5339357633, 5339357634, 5339357641, 5339357642, 5339357643, 5339357644, 5339357711, 5339357712, 5339357713, 5339357714, 5339357721, 5339357722, 5339357723, 5339357724, 5339357731, 5339357732, 5339357733, 5339357734, 5339357741, 5339357742, 5339357743, 5339357744, 5339357831, 5339358521, 5339358522, 5339358524, 5339358542, 5339358611, 5339358612, 5339358613, 5339358614, 5339358621, 5339358622, 5339358623, 5339358624, 5339358631, 5339358632, 5339358633, 5339358634, 5339358641, 5339358642, 5339358643, 5339358644, 5339358711, 5339358712, 5339358713, 5339358714, 5339358721, 5339358722, 5339358723, 5339358724, 5339358731, 5339358732, 5339358733, 5339358734, 5339358741, 5339358743, 5339359612, 5339359621, 5339359622, 5339359711]	05050	2020年『SUUMO 住みたい街ランキング2位』。ただし、駅から最も近いスーパーでも駅徒歩20分。あくまでも住みたい街。庶民にとって住みよい街ではない。	4	8.5	10.4	17.5	23.8	30.4	111030	0.0	13	9	35	19.464990059999998	61.9718309859155	65.57132255811533	48.644793	100.0	75.39473679999999	76.37626159999999	100.0
渋谷	1286	1130205	11302	13	tokyo	150-0043	東京都渋谷区道玄坂一丁目1-1	139.701238	35.658871	[5339357534, 5339357541, 5339357542, 5339357543, 5339357544, 5339357631, 5339357632, 5339357633, 5339357634, 5339357641, 5339357643, 5339357644, 5339358442, 5339358444, 5339358511, 5339358512, 5339358513, 5339358514, 5339358521, 5339358522, 5339358523, 5339358524, 5339358531, 5339358532, 5339358533, 5339358534, 5339358541, 5339358542, 5339358543, 5339358544, 5339358611, 5339358612, 5339358613, 5339358614, 5339358621, 5339358622, 5339358623, 5339358624, 5339358631, 5339358632, 5339358633, 5339358634, 5339358641, 5339358642, 5339358643, 5339358644, 5339358711, 5339358713, 5339358731, 5339358733, 5339358734, 5339359422, 5339359424, 5339359442, 5339359511, 5339359512, 5339359513, 5339359514, 5339359521, 5339359522, 5339359523, 5339359524, 5339359531, 5339359532, 5339359533, 5339359534, 5339359541, 5339359542, 5339359543, 5339359544, 5339359611, 5339359612, 5339359613, 5339359614, 5339359621, 5339359622, 5339359623, 5339359624, 5339359631, 5339359632, 5339359633, 5339359634, 5339359641, 5339359642, 5339359643, 5339359644, 5339359711, 5339359712, 5339359713, 5339359714, 5339359731, 5339359733, 5339450511, 5339450512, 5339450514, 5339450521, 5339450522, 5339450523, 5339450524, 5339450542, 5339450611, 5339450612, 5339450613, 5339450614, 5339450621, 5339450622, 5339450623, 5339450624, 5339450631, 5339450632]	17640	ガヤガヤした雰囲気は駅周りのみ。駅から少し離れればイメージのわりに落ち着いている。遊ぶ場所もたくさんあり、若いうちに1回は住んでみるのもいいかも。	5	8.9	10.7	17.8	24	30.6	63979	0.0	8	58	19	17.47247232	85.9154929577465	45.98649534174763	42.382408899999994	100.0	41.1403509	56.2731434	100.0
原宿	1287	1130206	11302	13	tokyo	150-0001	東京都渋谷区神宮前一丁目18	139.702592	35.670646	[5339358633, 5339358634, 5339359514, 5339359521, 5339359522, 5339359523, 5339359524, 5339359531, 5339359532, 5339359533, 5339359534, 5339359541, 5339359542, 5339359543, 5339359544, 5339359611, 5339359612, 5339359613, 5339359614, 5339359621, 5339359622, 5339359623, 5339359624, 5339359631, 5339359632, 5339359633, 5339359634, 5339359641, 5339359642, 5339359643, 5339359644, 5339359713, 5339359731, 5339359733, 5339359734, 5339450511, 5339450512, 5339450513, 5339450514, 5339450521, 5339450522, 5339450523, 5339450524, 5339450531, 5339450532, 5339450533, 5339450534, 5339450541, 5339450542, 5339450543, 5339450544, 5339450611, 5339450612, 5339450613, 5339450614, 5339450621, 5339450622, 5339450623, 5339450624, 5339450631, 5339450632, 5339450633, 5339450634, 5339450641, 5339450642, 5339450643, 5339450644, 5339450711, 5339450712, 5339450713, 5339450714, 5339450731, 5339450732, 5339450733, 5339450734, 5339451511, 5339451512, 5339451513, 5339451514, 5339451521, 5339451522, 5339451523, 5339451524, 5339451532, 5339451541, 5339451542, 5339451543, 5339451544, 5339451611, 5339451612, 5339451613, 5339451614, 5339451621, 5339451622, 5339451623, 5339451624, 5339451631, 5339451632, 5339451633, 5339451634, 5339451641, 5339451642, 5339451643, 5339451644, 5339451711, 5339451712, 5339451713, 5339451731]	31250		1	9	10.8	17.9	24.1	30.7	640761	0.0	6	6	12	16.84914452	49.29577464788733	35.39988106589689	75.3963449	100.0	87.10526320000001	44.721359500000005	100.0
代々木	1288	1130207	11302	13	tokyo	151-0053	東京都渋谷区代々木一丁目34-1	139.702042	35.683061	[5339450534, 5339450541, 5339450542, 5339450543, 5339450544, 5339450613, 5339450614, 5339450631, 5339450632, 5339450633, 5339450634, 5339450641, 5339450642, 5339450643, 5339450644, 5339450733, 5339451442, 5339451444, 5339451511, 5339451512, 5339451513, 5339451514, 5339451521, 5339451522, 5339451523, 5339451524, 5339451531, 5339451532, 5339451533, 5339451534, 5339451541, 5339451542, 5339451543, 5339451544, 5339451611, 5339451612, 5339451613, 5339451614, 5339451621, 5339451622, 5339451623, 5339451624, 5339451631, 5339451632, 5339451633, 5339451634, 5339451641, 5339451642, 5339451643, 5339451644, 5339451711, 5339451713, 5339451714, 5339451731, 5339451732, 5339451733, 5339451734, 5339452422, 5339452511, 5339452512, 5339452513, 5339452514, 5339452521, 5339452522, 5339452523, 5339452524, 5339452531, 5339452532, 5339452533, 5339452534, 5339452541, 5339452542, 5339452543, 5339452544, 5339452611, 5339452612, 5339452613, 5339452614, 5339452621, 5339452622, 5339452623, 5339452624, 5339452631, 5339452632, 5339452633, 5339452634, 5339452641, 5339452642, 5339452643, 5339452644, 5339452711, 5339452712, 5339452713, 5339452714, 5339452731, 5339452732, 5339452733, 5339453512, 5339453521, 5339453522, 5339453523, 5339453524, 5339453611, 5339453612, 5339453613, 5339453614, 5339453621, 5339453622, 5339453623]	41280	山手線、総武線、中央線、大江戸線の4路線が通っており、アクセスがいい。緑も多く、お金がある人にとってはかなり住みよい街。	3	8.4	9.9	15.7	20.8	26.2	165246	0.0	18	18	19	26.486106630000002	56.33802816901409	41.20488682243498	53.72903170000001	100.0	61.315789499999994	56.2731434	100.0
